kdkec,nmkec,kddesa,nmdesa,nmsls,idsls,latitude,longitude
070,TEGINENENG,014,GERNING,RT 006 DUSUN BANGUNJAYA II,18090700140006,-5.16079453407151,105.08529052858722
070,TEGINENENG,013,MARGO REJO,RT 015 DUSUN PG. ASRI TIMUR,18090700130015,-5.190074500324754,105.0768221321099
070,TEGINENENG,013,MARGO REJO,RT 003 DUSUN MARGOREJO,18090700130003,-5.182044098910323,105.05049707607934
070,TEGINENENG,013,MARGO REJO,RT 010 DUSUN MUNTILAN,18090700130010,-5.1992460611249,105.0602698679218
070,TEGINENENG,013,MARGO REJO,RT 007 DUSUN MUNTILAN,18090700130007,-5.201162901030874,105.05470524335634
070,TEGINENENG,013,MARGO REJO,RT 004 DUSUN MARGODADI,18090700130004,-5.188334383593483,105.0519047803789
070,TEGINENENG,013,MARGO REJO,RT 008 DUSUN MUNTILAN,18090700130008,-5.200847106494789,105.056519814797
070,TEGINENENG,013,MARGO REJO,RT 005 DUSUN MARGODADI,18090700130005,-5.191799803921569,105.0553053267974
070,TEGINENENG,013,MARGO REJO,RT 016 DUSUN PG. ASRI TIMUR,18090700130016,-5.197684988489238,105.07429005733258
070,TEGINENENG,013,MARGO REJO,RT 011 DUSUN PG. ASRI BARAT,18090700130011,-5.191159064513451,105.0654977165595
070,TEGINENENG,014,GERNING,"LADANG , KEBUN",18090700141001,-5.18202717612756,105.068416558206
070,TEGINENENG,013,MARGO REJO,RT 012 DUSUN PG. ASRI BARAT,18090700130012,-5.1879442532133275,105.06159545239417
070,TEGINENENG,004,BUMIAGUNG,RT 011 DUSUN SRI AGUNG RW 06,18090700040007,-5.192729022451971,105.18406369068325
070,TEGINENENG,014,GERNING,RT 008 DUSUN BANGUNJAYA II,18090700140008,-5.157322243731391,105.09366456611986
070,TEGINENENG,013,MARGO REJO,RT 002 DUSUN MARGOREJO,18090700130002,-5.185826452238445,105.05773335070009
070,TEGINENENG,013,MARGO REJO,RT 013 DUSUN PG. ASRI TIMUR,18090700130013,-5.196917802307322,105.0700440980066
070,TEGINENENG,013,MARGO REJO,RT 009 DUSUN MUNTILAN,18090700130009,-5.204324958614561,105.05697762275975
070,TEGINENENG,012,SINAR JATI,RT 006 DUSUN KARANG REJO,18090700120006,-5.1820115734487375,105.08819706024877
070,TEGINENENG,014,GERNING,RT 018 DUSUN SRIMENANTI,18090700140018,-5.178984046001071,105.0565432030039
070,TEGINENENG,012,SINAR JATI,RT 003 DUSUN SRIREJEKI,18090700120003,-5.203776051609334,105.0830185322849
070,TEGINENENG,012,SINAR JATI,RT 002 DUSUN SINARJATI,18090700120001,-5.193504084347527,105.08715841328578
070,TEGINENENG,005,BATANG HARI OGAN,RT 010 RW 04,18090700050010,-5.175765696119403,105.21221680507463
070,TEGINENENG,013,MARGO REJO,RT 001 DUSUN MARGOREJO,18090700130001,-5.182773554839123,105.05468305751947
070,TEGINENENG,012,SINAR JATI,RT 008 DUSUN SUNGAI KERING,18090700120008,-5.196027649939114,105.07498567417213
070,TEGINENENG,004,BUMIAGUNG,RT 013 DUSUN KARYA AGUNG RW 07,18090700040009,-5.189328484597618,105.17432302236554
070,TEGINENENG,012,SINAR JATI,RT 007 DUSUN SINAR MULYA,18090700120007,-5.202617706248457,105.09458319110118
070,TEGINENENG,011,TRIMULYO,RT 028 DUSUN KALI BUNGUR,18090700110028,-5.169605317021277,105.13322400638305
070,TEGINENENG,011,TRIMULYO,RT 027 DUSUN KALI BUNGUR,18090700110027,-5.172852986111111,105.13550607638888
070,TEGINENENG,012,SINAR JATI,RT 005 DUSUN SINAR MULYA,18090700120005,-5.204498113497073,105.0898501548331
070,TEGINENENG,011,TRIMULYO,RT 021 DUSUN OGAN I,18090700110021,-5.172449039548022,105.1057993502825
070,TEGINENENG,011,TRIMULYO,RT 013 DUSUN WONOREJO,18090700110013,-5.180010314176245,105.1160791076628
070,TEGINENENG,011,TRIMULYO,RT 010 DUSUN WONOREJO,18090700110010,-5.178188658361582,105.11889481728817
070,TEGINENENG,011,TRIMULYO,RT 011 DUSUN WONOREJO,18090700110011,-5.176222938775511,105.11655813945582
070,TEGINENENG,011,TRIMULYO,RT 015 DUSUN SIDOMULYO,18090700110015,-5.168422823809523,105.1217539354497
070,TEGINENENG,011,TRIMULYO,RT 023 DUSUN TALANGREJO,18090700110023,-5.165730320512821,105.09744115384613
070,TEGINENENG,011,TRIMULYO,RT 018 DUSUN SUGIHAN,18090700110018,-5.163974631805517,105.11116253198324
070,TEGINENENG,011,TRIMULYO,RT 022 DUSUN TALANGREJO,18090700110022,-5.166437447916667,105.09702114583338
070,TEGINENENG,012,SINAR JATI,RT 001 DUSUN SINARJATI,18090700120002,-5.1961781690685305,105.08622156568848
070,TEGINENENG,011,TRIMULYO,RT 025 DUSUN OGAN II,18090700110025,-5.185533227500001,105.09804496199999
060,NEGERI KATON,009,HALANGAN RATU,RT 01 DUSUN TUGUSARI (01),18090600090007,-5.269624285710426,105.13232317054356
060,NEGERI KATON,005,TANJUNG REJO,AREAL PERKEBUNAN,18090600051001,-5.32945262149997,105.14528278241185
060,NEGERI KATON,017,BANGUN SARI,RT 01 DUSUN 02,18090600170012,-5.205059819277108,105.08081624497993
060,NEGERI KATON,018,KARANGREJO,RT 4 DUSUN 02,18090600180004,-5.336803489832722,105.07955941646267
060,NEGERI KATON,011,LUMBI REJO,RT 002 DUSUN IV,18090600110008,-5.291848485389314,105.05961477827184
060,NEGERI KATON,009,HALANGAN RATU,RT 02 DUSUN TUGUSARI (01),18090600090008,-5.268568381461923,105.1327211068104
060,NEGERI KATON,005,TANJUNG REJO,RT 02 DUSUN 05 WAYHANDA,18090600050012,-5.336434189969794,105.12192028784737
060,NEGERI KATON,013,SIDOMULYO,RT 001 RW 02,18090600130003,-5.270786970895353,105.06285884037632
060,NEGERI KATON,005,TANJUNG REJO,RT 01 DUSUN 06 SRIDADI,18090600050013,-5.341952360515451,105.13722463836426
060,NEGERI KATON,006,NEGERIKATUN,RT 01 DUSUN 1,18090600060001,-5.325726336546185,105.11192089856134
060,NEGERI KATON,003,PUJORAHAYU,RT 007 DUSUN II,18090600030007,-5.32930856772369,105.07250912686986
060,NEGERI KATON,011,LUMBI REJO,RT 001 DUSUN III,18090600110005,-5.2884280935908725,105.06431055907842
060,NEGERI KATON,015,TRI RAHAYU,RT 08 DUSUN 04,18090600150010,-5.208400337488223,105.10021013379254
060,NEGERI KATON,007,NEGARASAKA,RT 14 DUSUN 4,18090600070014,-5.244162764555832,105.15063001424443
070,TEGINENENG,007,KOTA AGUNG,RT 003 DUSUN BERNAI,18090700070003,-5.146538927219364,105.1851221016247
060,NEGERI KATON,001,PURWOREJO,RT 012 DUSUN 4,18090600010012,-5.348901620207936,105.07312744708655
060,NEGERI KATON,004,KALIREJO,RT 01 DUSUN 01 KALIREJO I,18090600040001,-5.335229082755455,105.09533642109453
060,NEGERI KATON,013,SIDOMULYO,RT 001 RW 04,18090600130007,-5.276671573054691,105.05928149995295
060,NEGERI KATON,014,PONCOKRESNO,RT 03 DUSUN SUKOSARI,18090600140004,-5.228152592592593,105.08097592592588
060,NEGERI KATON,013,SIDOMULYO,RT 001 RW 05,18090600130009,-5.285546991123446,105.05525696780947
060,NEGERI KATON,003,PUJORAHAYU,RT 006 DUSUN II,18090600030006,-5.327369452594995,105.07299401257374
060,NEGERI KATON,006,NEGERIKATUN,RT 01 DUSUN 3,18090600060005,-5.307778605178571,105.11293075892857
060,NEGERI KATON,005,TANJUNG REJO,RT 01 DUSUN DUSUN 10 TANJUNG HARAPAN,18090600050020,-5.31700838964247,105.12508458372113
060,NEGERI KATON,020,DESA PERSIAPAN PUJODADI,RT 01 DUSUN PUJODADI BARAT,18090600200005,-5.251285878629237,105.07103888586836
060,NEGERI KATON,007,NEGARASAKA,RT 03 DUSUN 4,18090600070003,-5.243204595285064,105.15004273250335
060,NEGERI KATON,010,TRISNO MAJU,RT 01 DUSUN TRISNO MAJU 2,18090600100003,-5.247755915185185,105.10030494000003
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 01 DUSUN WONOHARJO,18090500180010,-5.381908238470637,105.1855671913285
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 003 DUSUN NEGERI AMPAI,18090500170003,-5.365906553663834,105.19163829438065
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 2 DUSUN X,18090500160030,-5.381239653194381,105.18192616915647
050,GEDUNG TATAAN,015,BERNUNG,RT 03 DUSUN MENANTI KASIH,18090500150007,-5.366723311991995,105.16361720979612
050,GEDUNG TATAAN,015,BERNUNG,RT 01 DUSUN SIDO ASRI,18090500150008,-5.369123227710425,105.16314413027186
050,GEDUNG TATAAN,015,BERNUNG,RT 004 DUSUN ASRI,18090500150020,-5.368193342309796,105.16228630715057
050,GEDUNG TATAAN,015,BERNUNG,RT 02 DUSUN MENANTI KASIH,18090500150006,-5.364816140717442,105.1622927898333
050,GEDUNG TATAAN,015,BERNUNG,RT 03 DUSUN BERNUNG,18090500150003,-5.3648649869867295,105.16729653068242
050,GEDUNG TATAAN,008,GEDUNG TATAAN,RT 02 DUSUN KUDA MATI,18090500080020,-5.383445723193891,105.0852186831633
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 03 DUSUN PAL 12,18090500180025,-5.388378559852648,105.20024072134585
050,GEDUNG TATAAN,014,TAMANSARI,RT 001 DUSUN BANGUN HARJO,18090500140019,-5.354514863044579,105.15344022084412
050,GEDUNG TATAAN,001,PADANG RATU,RT 001 DUSUN 06 TANJUNG LADAN,18090500010012,-5.395837673661399,105.04446320262548
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 05 DUSUN KEJADIAN,18090500180023,-5.375985192787048,105.18996317150891
050,GEDUNG TATAAN,019,SUKABANJAR,RT 01 DUSUN II SUKABANJAR,18090500190003,-5.350537452830189,105.18159647798743
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 021 DUSUN SRI MULYO,18090500170012,-5.352953574737761,105.18542349298946
050,GEDUNG TATAAN,013,WIYONO,RT 002 DUSUN KM.21,18090500130029,-5.363025190476191,105.1426132857143
050,GEDUNG TATAAN,014,TAMANSARI,RT 003 DUSUN SUMBERSARI I,18090500140008,-5.361762164897197,105.14500725233066
060,NEGERI KATON,011,LUMBI REJO,RT 001 DUSUN II,18090600110003,-5.289945029893728,105.06915489618711
050,GEDUNG TATAAN,019,SUKABANJAR,RT 01 DUSUN III SUKABANJAR,18090500190006,-5.3510932954385275,105.1775567697222
050,GEDUNG TATAAN,019,SUKABANJAR,RT 02 DUSUN III SUKABANJAR,18090500190005,-5.349178593718541,105.17976405281051
050,GEDUNG TATAAN,019,SUKABANJAR,RT 01 DUSUN IV SUKABANJAR,18090500190009,-5.34848486094409,105.17417473949929
050,GEDUNG TATAAN,019,SUKABANJAR,RT 04 DUSUN IV SUKABANJAR,18090500190008,-5.349318795710335,105.17558066087464
050,GEDUNG TATAAN,019,SUKABANJAR,RT 01 DUSUN I SUKABANJAR,18090500190001,-5.35555227197859,105.18402128655103
050,GEDUNG TATAAN,019,SUKABANJAR,RT 01 DUSUN V SUKABANJAR,18090500190012,-5.329907970533036,105.16129492837052
050,GEDUNG TATAAN,019,SUKABANJAR,RT 02 DUSUN I SUKABANJAR,18090500190002,-5.355809938271604,105.1831295679013
050,GEDUNG TATAAN,019,SUKABANJAR,RT 02 DUSUN II SUKABANJAR,18090500190004,-5.348975143209181,105.18135545175713
050,GEDUNG TATAAN,019,SUKABANJAR,RT 02 DUSUN V SUKABANJAR,18090500190013,-5.332790580496669,105.16169974312633
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 02 DUSUN SUKAJAYA I,18090500180013,-5.374692712111462,105.19473657664862
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 03 DUSUN KEJADIAN,18090500180021,-5.37393286255943,105.19371448493443
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 01 DUSUN MARGOREJO 1,18090500180002,-5.388076524046216,105.20708573358262
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 02 DUSUN MARGOREJO 1,18090500180001,-5.388635521592172,105.20762393836702
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 01 DUSUN MARGOREJO II,18090500180003,-5.387348828652701,105.20539040866416
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 015 DUSUN SINAR NEGERI,18090500170018,-5.368576458665554,105.17591494908943
060,NEGERI KATON,015,TRI RAHAYU,RT 07 DUSUN 04,18090600150007,-5.212412141134623,105.09670331104395
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 02 DUSUN PAL 12,18090500180026,-5.3870218248527335,105.2031554782119
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 03 DUSUN WONOHARJO,18090500180012,-5.383623154341356,105.18722323206467
060,NEGERI KATON,007,NEGARASAKA,RT 09 DUSUN 3,18090600070009,-5.253279123120389,105.15306735050972
050,GEDUNG TATAAN,019,SUKABANJAR,RT 03 DUSUN IV SUKABANJAR,18090500190011,-5.346516757291667,105.17185345875
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 02 DUSUN KEJADIAN,18090500180020,-5.372711325966913,105.19330759036069
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 02 DUSUN MARGOREJO II,18090500180004,-5.385469155420615,105.20608526482894
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 02 DUSUN WONOHARJO,18090500180011,-5.383136259641384,105.18414593208699
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 03 DUSUN UMBUL PELEM,18090500180007,-5.39130255857995,105.19240899705933
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 04 DUSUN UMBUL PELEM,18090500180008,-5.389006892426738,105.19403058097005
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 05 DUSUN UMBUL PELEM,18090500180009,-5.3904932395544485,105.19325527690592
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 01 DUSUN KEJADIAN,18090500180019,-5.371162259454876,105.19310491489392
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 012 DUSUN BANJAR NEGERI,18090500170014,-5.36803798744679,105.17854511761028
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 008 DUSUN SRI MULYO,18090500170009,-5.360508755735086,105.18810064742608
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 009 DUSUN SRI MULYO,18090500170010,-5.357959841335305,105.18833850586445
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 03 DUSUN SUKAJAYA I,18090500180015,-5.378142603080329,105.19231902111203
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 006 DUSUN SRI MENANTI,18090500170007,-5.363539659130705,105.18515099114626
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 011 DUSUN BANJAR NEGERI,18090500170013,-5.366372838190241,105.18131578087082
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 005 DUSUN NEGERI TUA,18090500170006,-5.363831109397595,105.1890272040954
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 014 DUSUN CURUP,18090500170017,-5.377409240446633,105.17466771984732
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 4 DUSUN VIII,18090500160024,-5.3824373395394165,105.16860519284558
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 007 DUSUN SRI MENANTI,18090500170008,-5.361262777777778,105.18422623015877
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 019 DUSUN SOLHUDIN,18090500170022,-5.352191363636363,105.1950302164502
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 018 DUSUN SOLEHUDIN,18090500170021,-5.349819204370537,105.19549543574837
060,NEGERI KATON,007,NEGARASAKA,RT 06 DUSUN 2,18090600070006,-5.245940065713402,105.14647083822636
050,GEDUNG TATAAN,018,KURUNGANNYAWA,RT 04 DUSUN GEDONG DALOM,18090500180030,-5.382141055248754,105.20146826418215
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 016 DUSUN SINAR NEGERI,18090500170019,-5.369267827257397,105.172507365094
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 002 DUSUN NEGERI AMPAI,18090500170002,-5.367117214979145,105.18885216206063
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 013 DUSUN CURUP,18090500170016,-5.372256565370191,105.17667431398054
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 024 DUSUN BANJAR NEGERI,18090500170015,-5.3669998007708815,105.17800943127557
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 017 DUSUN SINAR NEGERI,18090500170020,-5.368102281192717,105.1707135090029
050,GEDUNG TATAAN,017,NEGERI SAKTI,RT 010 DUSUN SRI MULYO,18090500170011,-5.351449715638238,105.1909859466084
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 1 DUSUN IX,18090500160026,-5.386635393567672,105.1762119117098
060,NEGERI KATON,011,LUMBI REJO,RT 001 DUSUN IV,18090600110007,-5.290990581562712,105.06332827162365
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 2 DUSUN IX,18090500160027,-5.386368944482328,105.17432605826725
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 3 DUSUN VI,18090500160016,-5.393605149962445,105.16381885037
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 1 DUSUN III,18090500160007,-5.385505322586097,105.15975350365461
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 2 DUSUN II,18090500160006,-5.38311350254612,105.15915276064555
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 3 DUSUN IX,18090500160028,-5.389298119404747,105.1746336291207
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 1 DUSUN VI,18090500160014,-5.392007405982302,105.16205896650916
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 3 DUSUN VII,18090500160019,-5.384788130333032,105.16705455645697
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 3 DUSUN VIII,18090500160023,-5.38091398426556,105.16768171955222
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 1 DUSUN X,18090500160029,-5.380106114847619,105.1831186867298
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 2 DUSUN III,18090500160008,-5.385621170696674,105.16187288828286
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 2 DUSUN VI,18090500160015,-5.394205879412921,105.16220736404435
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 1 DUSUN I,18090500160001,-5.375715935728099,105.16404284105374
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 3 DUSUN V,18090500160013,-5.398983273728967,105.15983183093402
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 4 DUSUN VII,18090500160020,-5.384186975947608,105.16522740870543
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 2 DUSUN VIII,18090500160022,-5.3814560143535015,105.16604025960885
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 2 DUSUN IV,18090500160010,-5.389716261041721,105.16112244046433
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 1 DUSUN VIII,18090500160021,-5.382642726539594,105.16770543731205
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 2 DUSUN VII,18090500160018,-5.386712274511488,105.16647552323374
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 2 DUSUN I,18090500160002,-5.381706376395709,105.16317372926943
050,GEDUNG TATAAN,015,BERNUNG,RT 02 DUSUN SIDO ASRI,18090500150009,-5.371376174835042,105.16392751690704
050,GEDUNG TATAAN,015,BERNUNG,RT 02 DUSUN SUKA NEGERI,18090500150018,-5.366727918956216,105.15905095127455
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 1 DUSUN II,18090500160005,-5.384325268698871,105.15988848646562
050,GEDUNG TATAAN,015,BERNUNG,RT 03 DUSUN TAMAN REJO,18090500150016,-5.369517486933333,105.15321226946666
050,GEDUNG TATAAN,015,BERNUNG,RT 01 DUSUN SUKA NEGERI,18090500150017,-5.368335552144412,105.1569129980584
050,GEDUNG TATAAN,015,BERNUNG,RT 02 DUSUN BERNUNG,18090500150002,-5.366544207870868,105.16647067871273
050,GEDUNG TATAAN,015,BERNUNG,RT 03 DUSUN SUKOHARJO,18090500150013,-5.379215535319464,105.16170667630458
050,GEDUNG TATAAN,015,BERNUNG,KEBUN,18090500151001,-5.374987194999985,105.15459417384882
050,GEDUNG TATAAN,015,BERNUNG,KEBUN,18090500151002,-5.372342406499936,105.16722963597272
050,GEDUNG TATAAN,015,BERNUNG,RT 04 DUSUN BERNUNG,18090500150004,-5.363886287259924,105.16623012023716
050,GEDUNG TATAAN,015,BERNUNG,RT 02 DUSUN TAMAN REJO,18090500150015,-5.36733107444237,105.15293070007081
050,GEDUNG TATAAN,015,BERNUNG,RT 01 DUSUN SUKOHARJO,18090500150011,-5.374765126974984,105.16059219531049
050,GEDUNG TATAAN,015,BERNUNG,RT 01 DUSUN MENANTI KASIH,18090500150005,-5.364612725479998,105.16502876893297
050,GEDUNG TATAAN,015,BERNUNG,RT 01 DUSUN TAMAN REJO,18090500150014,-5.368028711002397,105.15422873569962
050,GEDUNG TATAAN,015,BERNUNG,RT 02 DUSUN SUKOHARJO,18090500150012,-5.376991709420853,105.1614642650033
050,GEDUNG TATAAN,014,TAMANSARI,RT 001 DUSUN SUMBERSARI IV,18090500140015,-5.349778960620606,105.14969291887807
050,GEDUNG TATAAN,014,TAMANSARI,RT 005 DUSUN BANGUN HARJO,18090500140021,-5.352805056934366,105.15620719393591
050,GEDUNG TATAAN,014,TAMANSARI,RT 001 DUSUN PASIR ERIH,18090500140024,-5.354571211912362,105.15798059834765
050,GEDUNG TATAAN,014,TAMANSARI,RT 007 DUSUN BANGUN HARJO,18090500140023,-5.352304465396623,105.16081382363593
050,GEDUNG TATAAN,014,TAMANSARI,RT 004 DUSUN SUMBERSARI I,18090500140009,-5.363930237654589,105.14705667515983
050,GEDUNG TATAAN,014,TAMANSARI,RT 004 DUSUN SUMBERSARI IV,18090500140018,-5.352206692445187,105.14635247160874
050,GEDUNG TATAAN,014,TAMANSARI,RT 001 DUSUN SUMBERSARI III,18090500140012,-5.358110909211748,105.15044259223441
050,GEDUNG TATAAN,014,TAMANSARI,RT 001 DUSUN SUMBERSARI II,18090500140010,-5.357712299708965,105.14565666627242
050,GEDUNG TATAAN,014,TAMANSARI,RT 003 DUSUN PASIR ERIH,18090500140026,-5.362365214698505,105.15470466395276
050,GEDUNG TATAAN,014,TAMANSARI,RT 001 DUSUN TAMANSARI II,18090500140004,-5.364092100378006,105.14920687991359
050,GEDUNG TATAAN,014,TAMANSARI,RT 002 DUSUN TAMANSARI I,18090500140002,-5.367656465045079,105.15071664540778
050,GEDUNG TATAAN,014,TAMANSARI,RT 002 DUSUN SUMBERSARI III,18090500140013,-5.35686765432883,105.14853936687136
050,GEDUNG TATAAN,014,TAMANSARI,RT 002 DUSUN PASIR ERIH,18090500140025,-5.3578432327142,105.1570191024875
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 2 DUSUN V,18090500160012,-5.396119085754182,105.16076527079298
050,GEDUNG TATAAN,016,SUNGAI LANGKA,RT 1 DUSUN V,18090500160011,-5.3948002759582945,105.16010314274872
050,GEDUNG TATAAN,014,TAMANSARI,RT 001 DUSUN TAMANSARI I,18090500140001,-5.367772601978782,105.14926902815348
050,GEDUNG TATAAN,014,TAMANSARI,RT 003 DUSUN SUMBERSARI III,18090500140014,-5.359174788113158,105.14882619296222
050,GEDUNG TATAAN,014,TAMANSARI,RT 003 DUSUN TAMANSARI I,18090500140003,-5.3674431648853425,105.1463700880082
050,GEDUNG TATAAN,014,TAMANSARI,RT 001 DUSUN SUMBERSARI I,18090500140006,-5.3617276309699715,105.14707515739745
050,GEDUNG TATAAN,014,TAMANSARI,RT 002 DUSUN TAMANSARI II,18090500140005,-5.3645182535929905,105.1512188372369
050,GEDUNG TATAAN,014,TAMANSARI,RT 002 DUSUN SUMBERSARI II,18090500140011,-5.355316961549522,105.14524148888499
050,GEDUNG TATAAN,014,TAMANSARI,RT 002 DUSUN SUMBERSARI IV,18090500140016,-5.352082755197575,105.1492174176428
050,GEDUNG TATAAN,014,TAMANSARI,RT 006 DUSUN BANGUN HARJO,18090500140022,-5.3497052228665485,105.15798002762611
050,GEDUNG TATAAN,014,TAMANSARI,PERKEBUNAN,18090500141001,-5.336754009499945,105.15116810250846
050,GEDUNG TATAAN,013,WIYONO,RT 002 DUSUN DAM C,18090500130015,-5.382771264042553,105.14373120531914
050,GEDUNG TATAAN,013,WIYONO,RT 001 DUSUN WAY LINTI,18090500130007,-5.378761871319542,105.13538272688496
050,GEDUNG TATAAN,013,WIYONO,RT 006 DUSUN WAY LINTI,18090500130012,-5.381048657777778,105.13302417815972
050,GEDUNG TATAAN,013,WIYONO,RT 001 DUSUN CANDI HARJO,18090500130030,-5.351823745357144,105.14427888750004
050,GEDUNG TATAAN,013,WIYONO,RT 005 DUSUN GUNUNG REJO,18090500130022,-5.393054228395061,105.14460817901234
050,GEDUNG TATAAN,013,WIYONO,PERSIAPAN,18090500131001,-5.3682330039999995,105.13633886133339
050,GEDUNG TATAAN,013,WIYONO,RT 002 DUSUN CANDI HARJO,18090500130031,-5.349592747391304,105.144574135
050,GEDUNG TATAAN,013,WIYONO,RT 001 DUSUN DAM C,18090500130014,-5.3808666965853655,105.14031040817072
050,GEDUNG TATAAN,013,WIYONO,RT 004 DUSUN WAY LINTI,18090500130010,-5.382602621578684,105.13510482002474
050,GEDUNG TATAAN,013,WIYONO,RT 004 DUSUN WIYONO,18090500130004,-5.376792474161471,105.13324683089175
050,GEDUNG TATAAN,013,WIYONO,RT 007 DUSUN WAY LINTI,18090500130013,-5.386136845234953,105.13797073388552
050,GEDUNG TATAAN,013,WIYONO,RT 004 DUSUN GUNUNG REJO,18090500130021,-5.390088715347222,105.13942829430556
050,GEDUNG TATAAN,013,WIYONO,RT 001 DUSUN KM.21,18090500130028,-5.367493020951318,105.14123797436416
050,GEDUNG TATAAN,013,WIYONO,RT 002 DUSUN WAY HUI,18090500130026,-5.370925476075388,105.136718905359
050,GEDUNG TATAAN,013,WIYONO,RT 005 DUSUN WIYONO,18090500130005,-5.373447985038374,105.1309197819817
050,GEDUNG TATAAN,013,WIYONO,PERKEBUNAN,18090500131002,-5.373739510999945,105.14415868552425
050,GEDUNG TATAAN,013,WIYONO,RT 006 DUSUN WIYONO,18090500130006,-5.377393124101991,105.1314634785856
050,GEDUNG TATAAN,013,WIYONO,RT 002 DUSUN WAY LINTI,18090500130008,-5.380135107288144,105.13774815987473
050,GEDUNG TATAAN,013,WIYONO,RT 001 DUSUN GUNUNG REJO,18090500130018,-5.396055215053763,105.13867943548382
050,GEDUNG TATAAN,013,WIYONO,RT 003 DUSUN WIYONO,18090500130003,-5.375447911955416,105.12981718406087
050,GEDUNG TATAAN,012,KEBAGUSAN,RT 004 DUSUN WAY BERULU,18090500120033,-5.36414460342672,105.12284691003995
050,GEDUNG TATAAN,013,WIYONO,RT 002 DUSUN WIYONO,18090500130002,-5.374986011309693,105.13170344145641
050,GEDUNG TATAAN,012,KEBAGUSAN,RT 004 DUSUN WAY LAYAP II,18090500120017,-5.376799185960119,105.12375712397146
050,GEDUNG TATAAN,012,KEBAGUSAN,RT 001 DUSUN WAY LAYAP I,18090500120009,-5.376137222898551,105.12663197449275
050,GEDUNG TATAAN,012,KEBAGUSAN,RT 003 DUSUN WAY LAYAP II,18090500120016,-5.37553279753888,105.12002008348149
050,GEDUNG TATAAN,012,KEBAGUSAN,RT 004 DUSUN KEBAGUSAN II,18090500120008,-5.382012874763361,105.12378578106109
